player_id,F_name,L_Name,position,height,weight,birth_year,college,draft_round,draft_position,draft_year,current_salary
5,Jared,Abbrederis,WR,6-1,195,1990,Wisconsin,5,176,2014,"615,000"
10,Ameer,Abdullah,RB,,198,1993,Nebraska,2,54,2015,"687,830"
60,Davante,Adams,WR,,212,1992,Fresno St.,2,53,2014,"956,373"
71,Jerell,Adams,TE,,244,1992,South Carolina,6,184,2016,"540,000"
72,Joe,Adams,WR,,177,1989,Arkansas,4,104,2012,
90,Rodney,Adams,WR,,189,1994,South Florida,5,170,2017,"465,000"
108,Joseph,Addai,RB,,210,1983,LSU,1,30,2006,
137,Nelson,Agholor,WR,,190,1993,USC,1,20,2015,"1,287,489"
143,Roberto,Aguayo,K,,207,1994,Florida St.,2,59,2016,
153,Sam,Aiken,WR,,204,1980,North Carolina,4,127,2003,
160,Jay,Ajayi,RB,,216,1993,Boise St.,5,149,2015,"615,000"
210,Dan,Alexander,RB,,257,1978,Nebraska,6,192,2001,
242,Shaun,Alexander,RB,5-11,225,1977,Alabama,1,19,2000,
259,Mario,Alford,WR,,177,1992,West Virginia,7,238,2015,
269,Anthony,Allen,RB,,223,1988,Louisville,7,225,2011,
275,Brian,Allen,RB,,205,1980,Stanford,6,204,2002,
289,Dwayne,Allen,TE,,255,1990,Clemson,3,64,2012,
309,Javorius,Allen,RB,,220,1991,USC,4,125,2015,"615,000"
317,Keenan,Allen,WR,,206,1992,California,3,76,2013,
342,Aundrae,Allison,WR,,198,1986,East Carolina,5,146,2007,
373,Jace,Amaro,TE,,265,1992,Texas Tech,2,49,2014,
427,Courtney,Anderson,TE,,270,1980,San Jose St.,7,245,2004,
432,David,Anderson,WR,,195,1983,Colorado St.,7,251,2006,
434,Derek,Anderson,QB,,229,1983,Oregon St.,6,213,2005,"1,550,000"
473,Mike,Anderson,RB,6-0,230,1973,Utah,6,189,2000,
489,Scotty,Anderson,WR,6-2,191,1979,Grambling St.,5,148,2001,
536,Mark,Anelli,TE,,265,1979,Wisconsin,6,201,2002,
541,Richard,Angulo,TE,,260,1980,West. New Mexico,7,254,2003,
582,Dri,Archer,WR,5-8,173,1991,Kent St.,3,97,2014,
644,Devin,Aromashodu,WR,,202,1984,Auburn,7,233,2006,
647,Adrian,Arrington,WR,,185,1985,Michigan,7,237,2008,
648,J.J.,Arrington,RB,,214,1983,California,2,44,2005,
656,Cameron,Artis-Payne,RB,,212,1992,Auburn,5,174,2015,"615,000"
741,David,Ausberry,WR,,235,1987,USC,7,241,2011,
756,Tavon,Austin,WR,,174,1991,West Virginia,1,8,2013,"3,500,000"
757,Terrence,Austin,WR,5-11,175,1988,UCLA,7,219,2010,
764,Jason,Avant,WR,,210,1983,Michigan,4,109,2006,
770,Donnie,Avery,WR,,186,1984,Houston,2,33,2008,
785,Demarcus,Ayers,WR,,190,1994,Houston,7,229,2016,
802,Bill,Baber,TE,,255,1979,Virginia,5,141,2001,
816,Kennard,Backman,TE,,258,1993,Ala-Birmingham,6,213,2015,
868,Stedman,Bailey,WR,5-10,193,1990,West Virginia,3,92,2013,
877,Billy,Bajema,TE,,261,1982,Oklahoma St.,7,249,2005,
884,Chris,Baker,TE,6-3,258,1979,Michigan St.,3,88,2002,
887,Dallas,Baker,WR,,206,1982,Florida,7,227,2007,
890,Edwin,Baker,RB,,204,1991,Michigan St.,7,250,2012,
946,Jonathan,Baldwin,WR,,225,1989,Pittsburgh,1,26,2011,
959,Montee,Ball,RB,,214,1990,Wisconsin,2,58,2013,
967,Vick,Ballard,RB,,217,1990,Mississippi St.,5,170,2012,
1004,Mike,Banks,TE,,262,1979,Iowa St.,7,223,2002,
1015,Alex,Bannister,WR,,207,1979,East. Kentucky,5,140,2001,
1035,Marion,Barber,RB,,221,1983,Minnesota,4,109,2005,
1052,Ramses,Barden,WR,,227,1986,Cal Poly-San Luis Obispo,3,85,2009,
1067,Matt,Barkley,QB,,227,1990,USC,4,98,2013,
1075,Kevan,Barlow,RB,,238,1979,Pittsburgh,3,80,2001,
1081,Kenjon,Barner,RB,,196,1989,Oregon,6,182,2013,"568,235"
1142,Gary,Barnidge,TE,6-5,240,1985,Louisville,5,141,2008,
1239,Baron,Batch,RB,,200,1987,Texas Tech,7,232,2011,
1264,Arnaz,Battle,WR,,217,1980,Notre Dame,6,197,2003,
1350,C.J.,Beathard,QB,,219,1993,Iowa,3,104,2017,"465,000"
1366,Anthony,Becht,TE,,272,1977,West Virginia,1,27,2000,
1371,John,Beck,QB,,215,1981,BYU,2,40,2007,
1383,Odell,Beckham,WR,5-11,198,1992,LSU,1,12,2014,"1,839,027"
1390,Travis,Beckum,TE,,240,1987,Wisconsin,3,100,2009,
1440,Blake,Bell,TE,,263,1991,Oklahoma,4,117,2015,"615,000"
1465,Le'Veon,Bell,RB,,230,1992,Michigan St.,2,48,2013,"12,120,000"
1480,Tatum,Bell,RB,,190,1981,Oklahoma St.,2,41,2004,
1520,Kelvin,Benjamin,WR,,240,1991,Florida St.,1,28,2014,"1,000,000"
1524,Travis,Benjamin,WR,5-10,172,1989,Miami (FL),4,100,2012,"5,250,000"
1526,Arrelious,Benn,WR,,225,1988,Illinois,2,39,2010,"775,000"
1539,Earl,Bennett,WR,,205,1987,Vanderbilt,3,70,2008,
1544,Martellus,Bennett,TE,6-7,248,1987,Texas A&M;,2,61,2008,"900,000"
1545,Michael,Bennett,RB,,211,1978,Wisconsin,1,27,2001,
1557,Cedric,Benson,RB,,222,1982,Texas,1,4,2005,
1598,Eddie,Berlin,WR,,195,1978,Northern Iowa,5,159,2001,
1603,Giovani,Bernard,RB,,202,1991,North Carolina,2,37,2013,"1,600,000"
1624,Bernard,Berrian,WR,6-1,190,1980,Fresno St.,3,78,2004,
1665,Jahvid,Best,RB,,190,1989,California,1,30,2010,
1683,Ladell,Betts,RB,,222,1979,Iowa,2,56,2002,
1783,Avion,Black,WR,,185,1977,Tennessee St.,4,121,2000,
1808,Justin,Blackmon,WR,,210,1990,Oklahoma St.,1,5,2012,
1862,Derrick,Blaylock,RB,,205,1979,S.F. Austin,5,150,2001,
1894,Alfred,Blue,RB,,223,1991,LSU,6,181,2014,"690,000"
1961,Anquan,Boldin,WR,,218,1980,Florida St.,2,54,2003,
1970,Kyle,Boller,QB,,220,1981,California,1,19,2003,
1973,Brooks,Bollinger,QB,,205,1979,Wisconsin,6,200,2003,
1999,Devontae,Booker,RB,5-11,212,1992,Utah,4,136,2016,"540,000"
2001,Lorenzo,Booker,RB,,191,1984,Florida St.,3,71,2007,
2038,Blake,Bortles,QB,,232,1992,Central Florida,1,3,2014,"3,236,565"
2050,Matthew,Bosher,K,,208,1987,Miami (FL),6,192,2011,"2,200,000"
2054,Kevin,Boss,TE,,255,1984,Western Oregon,5,153,2007,
2098,Dwayne,Bowe,WR,,221,1984,LSU,1,23,2007,
2136,Josh,Boyce,WR,5-11,206,1991,TCU,4,102,2013,
2141,Cory,Boyd,RB,,212,1985,South Carolina,7,238,2008,
2158,Tyler,Boyd,WR,,197,1994,Pittsburgh,2,55,2016,"643,589"
2175,Nick,Boyle,TE,,268,1993,Delaware,5,171,2015,"615,000"
2196,Allen,Bradford,RB,,235,1988,USC,6,187,2011,
2201,Sam,Bradford,QB,,236,1987,Oklahoma,1,1,2010,"14,000,000"
2220,Mark,Bradley,WR,,201,1982,Oklahoma,2,39,2005,
2224,Ahmad,Bradshaw,RB,,195,1986,Marshall,7,250,2007,
2240,Tom,Brady,QB,,225,1977,Michigan,6,199,2000,"1,000,000"
2262,Deion,Branch,WR,5-9,193,1979,Louisville,2,65,2002,
2275,Tom,Brandstater,QB,,215,1984,Fresno St.,6,174,2009,
2295,Daniel,Braverman,WR,,178,1993,West. Michigan,7,230,2016,
2310,LaVon,Brazill,WR,,192,1989,Ohio,6,206,2012,
2314,Steve,Breaston,WR,,175,1983,Michigan,5,142,2007,
2328,Drew,Brees,QB,,209,1979,Purdue,2,32,2001,"13,000,000"
2359,Sean,Brewer,TE,6-4,255,1977,San Jose St.,3,66,2001,
2377,Teddy,Bridgewater,QB,,214,1992,Louisville,1,32,2014,"1,354,023"
2411,Dezmon,Briscoe,WR,,200,1989,Kansas,6,191,2010,
2414,Jacoby,Brissett,QB,,231,1993,Florida,3,91,2016,"580,038"
2425,Kenny,Britt,WR,6-3,215,1988,Rutgers,1,30,2009,"4,000,000"
2464,Brian,Brohm,QB,,227,1985,Louisville,2,56,2008,
2529,John,Broussard,WR,,185,1983,San Jose St.,7,229,2007,
2536,Aaron,Brown,RB,,196,1985,TCU,6,192,2009,
2540,Andre,Brown,RB,,224,1986,North Carolina St.,4,129,2009,
2544,Antonio,Brown,WR,,180,1988,Central Michigan,6,195,2010,"910,000"
2556,Bryce,Brown,RB,6-0,223,1991,Kansas St.,7,229,2012,
2574,Chris,Brown,RB,,219,1981,Colorado,3,93,2003,
2597,Dee,Brown,RB,,209,1978,Syracuse,6,175,2001,
2605,Donald,Brown,RB,,210,1987,Connecticut,1,27,2009,
2652,John,Brown,WR,,179,1990,Pittsburg St.,3,91,2014,"1,797,000"
2654,Josh,Brown,K,,202,1979,Nebraska,7,222,2003,
2655,Justin,Brown,WR,,207,1991,Oklahoma,6,186,2013,
2674,Levi,Brown,QB,,229,1987,Troy,7,209,2010,
2692,Noah,Brown,WR,,222,1996,Ohio St.,7,239,2017,"465,000"
2711,Reggie,Brown,WR,,197,1981,Georgia,2,35,2005,
2723,Ronnie,Brown,RB,,233,1981,Auburn,1,2,2005,
2777,Ryan,Broyles,WR,,192,1988,Oklahoma,2,54,2012,
2833,Antonio,Bryant,WR,6-1,192,1981,Pittsburgh,2,63,2002,
2848,Dez,Bryant,WR,,225,1988,Oklahoma St.,1,24,2010,"13,000,000"
2857,Martavis,Bryant,WR,,211,1991,Clemson,4,118,2014,"615,000"
2895,Correll,Buckhalter,RB,,222,1978,Nebraska,4,121,2001,
2916,David,Buehler,K,6-2,219,1987,USC,5,172,2009,
2940,Marc,Bulger,QB,,215,1977,West Virginia,6,168,2000,
2949,Randy,Bullock,K,,205,1989,Texas A&M;,5,161,2012,"775,000"
2975,Aaron,Burbridge,WR,6-0,210,1993,Michigan St.,6,213,2016,"363,000"
3009,Rex,Burkhead,RB,,214,1990,Nebraska,6,190,2013,
3019,Nate,Burleson,WR,,192,1981,Nevada,3,71,2003,
3061,Plaxico,Burress,WR,,226,1977,Michigan St.,1,8,2000,
3090,Keenan,Burton,WR,,202,1984,Kentucky,4,128,2008,
3100,Stephen,Burton,WR,,221,1989,Long Beach CC,7,236,2011,
3113,Michael,Bush,RB,,243,1984,Louisville,4,100,2007,
3116,Reggie,Bush,RB,,200,1985,USC,1,2,2006,
3132,Harrison,Butker,K,,199,1995,Georgia Tech,7,233,2017,
3142,Brice,Butler,WR,,215,1990,San Diego St.,7,209,2013,"800,000"
3148,Deon,Butler,WR,,170,1986,Penn St.,3,91,2009,
3193,Nate,Byham,TE,,268,1988,Pittsburgh,6,182,2010,
3207,Dominique,Byrd,TE,,255,1984,USC,3,93,2006,
3253,Andre,Caldwell,WR,6-1,207,1985,Florida,3,97,2008,
3264,Reche,Caldwell,WR,,215,1979,Florida,2,48,2002,
3269,Brian,Calhoun,RB,,200,1984,Wisconsin,3,74,2006,
3278,Tyrone,Calico,WR,,223,1980,Middle Tenn. St.,2,60,2003,
3304,Jordan,Cameron,TE,,244,1988,USC,4,102,2011,
3310,Michael,Campanaro,WR,,192,1991,Wake Forest,7,218,2014,"700,000"
3329,Jason,Campbell,QB,,223,1981,Auburn,1,25,2005,
3372,Trung,Canidate,RB,5-11,205,1977,Arizona,1,31,2000,
3425,Ka'Deem,Carey,RB,,207,1992,Arizona,4,117,2014,
3437,John,Carlson,TE,,256,1984,Notre Dame,2,38,2008,
3486,David,Carr,QB,,215,1979,Fresno St.,1,1,2002,
3487,Derek,Carr,QB,,214,1991,Fresno St.,2,36,2014,"5,000,000"
3532,Leonte,Carroo,WR,6-0,217,1994,Rutgers,3,86,2016,"560,000"
3536,Chris,Carson,RB,,218,1994,Oklahoma St.,7,249,2017,"465,000"
3565,Delone,Carter,RB,,225,1987,Syracuse,4,119,2011,
3567,Drew,Carter,WR,,200,1981,Ohio St.,5,163,2004,
3578,Jonathan,Carter,WR,,180,1979,Troy,5,162,2001,
3590,Quincy,Carter,QB,,213,1977,Georgia,2,53,2001,
3598,Tim,Carter,WR,,200,1979,Auburn,2,46,2002,
3631,James,Casey,TE,,235,1984,Rice,5,152,2009,
3655,Matt,Cassel,QB,,230,1982,USC,7,230,2005,"1,750,000"
3705,Brent,Celek,TE,,261,1985,Cincinnati,5,162,2007,"3,000,000"
3733,Chris,Chambers,WR,,210,1978,Wisconsin,2,52,2001,
3748,Jeff,Chandler,K,,218,1979,Florida,4,102,2002,
3751,Scott,Chandler,TE,6-7,270,1985,Iowa,4,129,2007,
3758,Shaun,Chapas,RB,6-2,236,1988,Georgia,7,220,2011,
3760,Doug,Chapman,RB,,213,1977,Marshall,3,88,2000,
3772,Jamaal,Charles,RB,,199,1986,Texas,3,73,2008,"900,000"
3775,Orson,Charles,TE,,251,1991,Georgia,4,116,2012,
3826,Jehu,Chesson,WR,,204,1993,Michigan,4,139,2017,"465,000"
3848,Greg,Childs,WR,,219,1990,Arkansas,4,134,2012,
3862,Tashard,Choice,RB,,210,1984,Oklahoma,4,122,2008,
3877,Gerald,Christian,TE,,250,1991,Louisville,7,256,2015,
3953,Dallas,Clark,TE,,257,1979,Iowa,1,24,2003,
4026,Jimmy,Clausen,QB,,217,1987,Notre Dame,2,48,2010,
4032,Charles,Clay,TE,6-3,245,1989,Tulsa,6,174,2011,"4,500,000"
4036,Kaelin,Clay,WR,,190,1992,Utah,6,184,2015,"540,000"
4051,Mark,Clayton,WR,,193,1982,Oklahoma,1,22,2005,
4052,Michael,Clayton,WR,,197,1982,LSU,1,15,2004,
4063,Kellen,Clemens,QB,,224,1983,Oregon,2,49,2006,"1,000,000"
4084,Toney,Clemons,WR,,210,1988,Colorado,7,231,2012,
4109,David,Clowney,WR,,190,1985,Virginia Tech,5,157,2007,
4117,Danny,Coale,WR,6-0,201,1988,Virginia Tech,5,152,2012,
4121,Sammie,Coates,WR,,213,1993,Auburn,3,87,2015,"615,000"
4125,David,Cobb,RB,,229,1993,Minnesota,5,138,2015,
4126,DeAndra,Cobb,RB,5-10,196,1981,Michigan St.,6,201,2005,
4130,Randall,Cobb,WR,,191,1990,Kentucky,2,64,2011,"8,600,000"
4137,Cedric,Cobbs,RB,,225,1981,Arkansas,4,128,2004,
4168,Glen,Coffee,RB,6-1,200,1987,Alabama,3,74,2009,
4175,Chase,Coffman,TE,6-5,250,1986,Missouri,3,98,2009,
4185,Tarik,Cohen,RB,,179,1995,North Carolina A&T;,4,119,2017,"465,000"
4193,Keary,Colbert,WR,,200,1982,USC,2,62,2004,
4200,Chris,Cole,WR,,195,1977,Texas A&M;,3,70,2000,
4225,B.J.,Coleman,QB,,233,1988,Tenn-Chattanooga,7,243,2012,
4231,Corey,Coleman,WR,,194,1994,Baylor,1,15,2016,"979,773"
4263,Tevin,Coleman,RB,,210,1993,Indiana,3,73,2015,"680,000"
4266,Laveranues,Coles,WR,,193,1977,Florida St.,3,78,2000,
4269,Stacy,Coley,WR,6-1,195,1994,Miami (FL),7,219,2017,"465,000"
4275,Austin,Collie,WR,,200,1985,BYU,4,127,2009,
4285,Alex,Collins,RB,,218,1994,Arkansas,5,171,2016,
4310,Jerome,Collins,TE,6-4,267,1982,Notre Dame,5,144,2005,
4350,Marques,Colston,WR,6-4,225,1983,Hofstra,7,252,2006,
4400,Chris,Conley,WR,,207,1992,Georgia,3,76,2015,"635,000"
4418,James,Conner,RB,,233,1995,Pittsburgh,3,105,2017,"465,000"
4419,John,Conner,RB,,240,1987,Kentucky,5,139,2010,
4457,Connor,Cook,QB,,220,1993,Michigan St.,4,100,2016,"540,000"
4458,Dalvin,Cook,RB,,210,1995,Florida St.,2,41,2017,"465,000"
4469,Jared,Cook,TE,6-4,235,1987,South Carolina,3,89,2009,
4480,Brandin,Cooks,WR,,189,1993,Oregon St.,1,20,2014,
4486,Chris,Cooley,TE,,252,1982,Utah St.,3,81,2004,
4495,Amari,Cooper,WR,,210,1994,Alabama,1,4,2015,"615,000"
4520,Pharoh,Cooper,WR,,208,1995,South Carolina,4,117,2016,"540,000"
4524,Riley,Cooper,WR,6-3,214,1987,Florida,5,159,2010,
4558,Cody,Core,WR,,207,1994,Mississippi,6,199,2016,"540,000"
4614,Jerricho,Cotchery,WR,6-1,200,1982,North Carolina St.,4,108,2004,
4618,Brad,Cottam,TE,,271,1984,Tennessee,3,76,2008,
4644,Kirk,Cousins,QB,,214,1988,Michigan St.,4,102,2012,"23,943,600"
4647,Brandon,Coutu,K,,188,1984,Georgia,7,235,2008,
4681,Michael,Cox,RB,,,1988,Massachusetts,7,253,2013,
4700,Michael,Crabtree,WR,,215,1987,Texas Tech,1,10,2009,"6,250,000"
4753,Patrick,Crayton,WR,,205,1979,NW Oklahoma St.,7,216,2004,
4773,Juron,Criner,WR,6-3,224,1989,Arizona,5,168,2012,
4824,Mason,Crosby,K,6-1,212,1984,Colorado,6,193,2007,"1,000,000"
4853,Jamison,Crowder,WR,,174,1993,Duke,4,105,2015,"615,000"
4867,Brodie,Croyle,QB,,205,1983,Alabama,3,85,2006,
4875,Alge,Crumpler,TE,,262,1977,North Carolina,2,35,2001,
4917,B.J.,Cunningham,WR,,211,1989,Michigan St.,6,183,2012,
4931,Justice,Cunningham,TE,6-3,258,1991,South Carolina,7,254,2013,
4954,Airese,Currie,WR,5-10,186,1982,Clemson,5,140,2005,
4972,Ronald,Curry,WR,,220,1979,North Carolina,7,235,2002,
4981,Kevin,Curtis,WR,5-11,186,1978,Utah St.,3,74,2003,
4993,Jay,Cutler,QB,,225,1983,Vanderbilt,1,11,2006,
5035,Andy,Dalton,QB,6-2,215,1987,TCU,2,35,2011,"13,100,000"
5058,B.J.,Daniels,QB,,217,1988,South Florida,7,237,2013,
5072,Owen,Daniels,TE,,245,1982,Wisconsin,4,98,2006,
5086,Amara,Darboh,WR,,214,1994,Michigan,3,106,2017,"465,000"
5090,Kenneth,Darby,RB,5-10,214,1982,Alabama,7,246,2007,
5104,Devard,Darling,WR,,213,1982,Florida St.,3,82,2004,
5127,Najeh,Davenport,RB,,245,1979,Miami (FL),4,135,2002,
5131,Rohan,Davey,QB,,245,1978,LSU,4,117,2002,
5152,Andre',Davis,WR,,195,1979,Virginia Tech,2,47,2002,
5189,Chris,Davis,WR,,181,1984,Florida St.,4,128,2007,
5194,Corey,Davis,WR,,209,1995,West. Michigan,1,5,2017,"465,000"
5195,Craig,Davis,WR,,200,1985,LSU,1,30,2007,
5217,Fred,Davis,TE,,250,1986,USC,2,48,2008,
5220,Geremy,Davis,WR,,219,1992,Connecticut,6,186,2015,"615,000"
5237,James,Davis,RB,,218,1986,Clemson,6,195,2009,
5255,Kellen,Davis,TE,,259,1985,Michigan St.,5,158,2008,
5258,Knile,Davis,RB,,227,1991,Arkansas,3,96,2013,
5268,Mike,Davis,RB,,223,1992,South Carolina,4,126,2015,"437,647"
5316,Trevor,Davis,WR,,188,1993,California,5,163,2016,"540,000"
5325,Vernon,Davis,TE,,250,1984,Maryland,1,6,2006,"2,000,000"
5358,JaJuan,Dawson,WR,,197,1977,Tulane,3,79,2000,
5374,Matthew,Dayes,RB,,205,1994,North Carolina St.,7,252,2017,"465,000"
5377,Ron,Dayne,RB,,250,1978,Wisconsin,1,11,2000,
5403,Eric,Decker,WR,,206,1987,Minnesota,3,87,2010,
5535,A.J.,Derby,TE,,255,1991,Arkansas,6,202,2015,"615,000"
5562,Seth,Devalve,TE,,245,1993,Princeton,4,138,2016,"540,000"
5604,Dorin,Dickerson,WR,,230,1988,Pittsburgh,7,227,2010,
5616,Ed,Dickson,TE,,244,1987,Oregon,3,70,2010,"1,950,000"
5642,Stefon,Diggs,WR,,195,1993,Maryland,5,146,2015,"615,000"
5651,Jarett,Dillard,WR,,185,1985,Rice,5,144,2009,
5697,Anthony,Dixon,RB,,239,1987,Mississippi St.,6,173,2010,
5703,Dennis,Dixon,QB,,195,1985,Oregon,5,156,2008,
5712,Kenneth,Dixon,RB,,215,1994,Louisiana Tech,4,134,2016,"412,941"
5719,Ron,Dixon,WR,,190,1976,West Georgia,3,73,2000,
5736,Aaron,Dobson,WR,,210,1991,Marshall,2,59,2013,
5742,Josh,Doctson,WR,,202,1992,TCU,1,22,2016,"906,802"
5829,Phillip,Dorsett,WR,5-10,183,1993,Miami (FL),1,29,2015,
5838,Ken,Dorsey,QB,,218,1981,Miami (FL),7,241,2003,
5839,Kevin,Dorsey,WR,,,1990,Maryland,7,224,2013,
5847,Tandon,Doss,WR,,201,1989,Indiana,4,123,2011,
5856,Early,Doucet,WR,,211,1985,LSU,3,81,2008,
5871,Harry,Douglas,WR,,170,1984,Louisville,3,84,2008,"1,200,000"
5938,Kenyan,Drake,RB,,210,1994,Alabama,3,73,2016,"595,000"
5945,Jim,Dray,TE,,253,1986,Stanford,7,233,2010,
5950,Joel,Dreessen,TE,,260,1982,Colorado St.,6,198,2005,
5967,Reuben,Droughns,RB,,207,1978,Oregon,3,81,2000,
5983,Thomas,Duarte,WR,,225,1995,UCLA,7,231,2016,
5998,T.J.,Duckett,RB,,254,1981,Michigan St.,1,18,2002,
6029,Jeff,Dugan,TE,,261,1981,Maryland,7,220,2004,
6031,Ron,Dugans,WR,,205,1977,Florida St.,3,66,2000,
6063,LaTarence,Dunbar,WR,,196,1980,TCU,6,196,2003,
6105,Drake,Dunsmore,TE,,241,1988,Northwestern,7,233,2012,
6122,Kris,Durham,WR,,215,1988,Georgia,4,107,2011,
6145,Jonathan,Dwyer,RB,,235,1989,Georgia Tech,6,188,2010,
6182,Marcus,Easley,WR,,225,1987,Connecticut,4,107,2010,
6207,Jeremy,Ebert,WR,5-11,200,1989,Northwestern,7,235,2012,
6211,Eric,Ebron,TE,6-4,250,1993,North Carolina,1,10,2014,"1,590,337"
6215,Adimchinobe,Echemandu,RB,,225,1980,California,7,208,2004,
6236,Julian,Edelman,WR,,198,1986,Kent St.,7,232,2009,"3,000,000"
6240,Paul,Edinger,K,,175,1978,Michigan St.,6,174,2000,
6242,Dominique,Edison,WR,,200,1986,S.F. Austin,6,206,2009,
6254,Armanti,Edwards,QB,,191,1988,Appalachian St.,3,89,2010,
6257,Braylon,Edwards,WR,6-3,211,1983,Michigan,1,3,2005,
6296,Trent,Edwards,QB,,231,1983,Stanford,3,92,2007,
6306,Michael,Egnew,TE,6-5,252,1989,Missouri,3,78,2012,
6318,Tyler,Eifert,TE,6-6,250,1990,Notre Dame,1,21,2013,"4,782,000"
6367,Andre,Ellington,RB,,199,1989,Clemson,6,187,2013,"775,000"
6368,Bruce,Ellington,WR,,197,1991,South Carolina,4,106,2014,"690,000"
6375,Ezekiel,Elliott,RB,,225,1995,Ohio St.,1,4,2016,"1,584,379"
6376,Jake,Elliott,K,,167,1995,Memphis,5,153,2017,
6377,Jamin,Elliott,WR,,187,1979,Delaware,6,203,2002,
6484,Evan,Engram,TE,,234,1994,Mississippi,1,23,2017,"465,000"
6491,Quincy,Enunwa,WR,,225,1992,Nebraska,6,209,2014,"615,000"
6497,Dedrick,Epps,TE,,246,1988,Miami (FL),7,235,2010,
6501,Hayden,Epstein,K,,214,1980,Michigan,7,247,2002,
6519,Paul,Ernster,K,,217,1982,Northern Arizona,7,239,2005,
6520,Zach,Ertz,TE,,249,1990,Stanford,2,35,2013,"775,000"
6521,Tyler,Ervin,RB,,192,1993,San Jose St.,4,119,2016,"540,000"
6527,Gavin,Escobar,TE,,254,1991,San Diego St.,2,47,2013,
6544,Patrick,Estes,TE,,268,1983,Virginia,7,248,2005,
6558,Tim,Euhus,TE,,247,1980,Oregon St.,4,109,2004,
6591,Lee,Evans,WR,,202,1981,Wisconsin,1,13,2004,
6598,Mike,Evans,WR,,231,1993,Texas A&M;,1,7,2014,"690,000"
6613,Kevin,Everett,TE,,241,1982,Miami (FL),3,86,2005,
